date,open,high,low,close,volume
2022-12-27,71.06,71.5,70.62,71.34,6105700
2022-12-28,71.52,71.82,70.56,70.68,7215662
2022-12-29,71.02,71.58,70.98,71.18,5777647
2022-12-30,71.12,71.24,69.84,70.5,7350107
2023-01-03,70.7,70.94,69.54,70.5,12887119
2023-01-04,70.82,71.78,70.7,71.14,10436349
2023-01-05,70.6,70.88,69.38,69.6,9786430
2023-01-06,70.4,71.34,70.3,71,9810287
2023-01-09,70.98,72.02,70.78,71.48,11719400
2023-01-10,71.3,71.54,70.66,71.5,8607500
2023-01-11,71.5,72.18,71.48,72.08,10685922
2023-01-12,72.18,72.28,71.54,71.6,12898900
2023-01-13,71.3,71.56,70.8,71.34,11896800
2023-01-17,71.38,71.9,71.12,71.24,9765234
2023-01-18,71.54,71.54,69.44,69.52,14510234
2023-01-19,69.48,69.56,68.66,68.82,14197000
2023-01-20,68.78,69.26,67.84,69.24,13310500
2023-01-23,68.98,69.92,68.7,69.26,9826438
2023-01-24,69.32,69.82,68.44,69.6,10329400
2023-01-25,68.58,68.82,67.96,68.66,12991500
2023-01-26,68.3,69,68.18,68.9,10180042
2023-01-27,68.74,69.18,68.48,68.9,7712900
2023-01-30,68.64,69.36,68.52,68.58,7780521
2023-01-31,68.78,69.12,67.96,69.1,9721200
2023-02-01,68.76,69.7,68.28,69.2,15472490
2023-02-02,69.26,70.12,68.7,69.36,12498540
2023-02-03,68.74,69.02,67,67.92,12681143
2023-02-06,67.66,68.54,67.54,68.48,15707100
2023-02-07,68.18,68.68,67.52,68.46,10562306
2023-02-08,68.06,68.1,66.98,67.32,11235848
2023-02-09,67.48,67.84,66.28,66.4,10357755
2023-02-10,66.46,67.78,66.38,67.7,15481739
2023-02-13,67.74,68.3,67.74,68.12,8091932
2023-02-14,68.06,68.52,67.48,67.84,7075222
2023-02-15,67.44,68.32,67.44,68.28,5510009
2023-02-16,67.6,68.06,67.02,67.76,9199800
2023-02-17,67.78,68.8,67.42,68.48,10936729
2023-02-21,67.98,68.18,67.16,67.2,8484534
2023-02-22,67.2,67.7,66.76,66.94,13375100
2023-02-23,67.24,67.24,66.3,66.6,10703345
2023-02-24,66.02,66.84,65.74,66.62,11575200
2023-02-27,66.94,67.58,66.02,66.16,10860321
2023-02-28,65.86,66.18,65,65,20575936
2023-03-01,64.66,64.72,63.62,63.94,23638000
2023-03-02,63.84,65.18,63.76,65.14,15347486
2023-03-03,65.4,66.3,64.76,66.26,15087612
2023-03-06,66.3,66.78,66.2,66.56,12121716
2023-03-07,66.64,66.8,65.16,65.48,12027644
2023-03-08,65.46,66.12,65.2,65.98,13703768
2023-03-09,66.16,66.78,65.24,65.46,17033600
2023-03-10,65.78,65.78,64.1,64.42,20833347
2023-03-13,64.34,66.84,64.26,65.42,33835732
2023-03-14,65.9,66.82,65.62,66.28,17559235
2023-03-15,66.08,67.6,65.76,67.18,24168400
2023-03-16,66.92,68.02,66.66,67.62,15826197
2023-03-17,67.46,67.6,66.48,66.98,17907693
2023-03-20,66.58,67.22,66.56,67,19419074
2023-03-21,67.12,67.2,64.78,65.66,25932537
2023-03-22,65.56,65.9,64.34,64.36,17896642
2023-03-23,64.38,65,63.38,63.7,16884505
2023-03-24,63.78,65.7,63.72,65.7,18056218
2023-03-27,65.9,66.36,65.6,65.78,14136940
2023-03-28,65.62,66.64,65.62,65.96,11019485
2023-03-29,66.3,67.02,66.3,66.92,9904018
2023-03-30,67.06,67.54,66.82,67.2,10292845
2023-03-31,67.42,67.72,67.04,67.7,11722150
2023-04-03,67.44,67.74,66.84,67.24,12035815
2023-04-04,67.2,67.7,67.02,67.56,10807005
2023-04-05,67.86,69.52,67.84,69.32,18837200
2023-04-06,69.88,69.96,69.1,69.82,16675228
2023-04-10,69.42,69.7,68.72,69.68,10231500
2023-04-11,69.56,69.92,69.4,69.74,8637039
2023-04-12,69.86,70.16,69.42,69.66,12554719
2023-04-13,69.34,69.86,68.34,69.68,16446211
2023-04-14,69.16,69.3,68.56,68.9,9064724
2023-04-17,69.02,69.4,68.58,69.28,7806900
2023-04-18,69.3,69.44,68.66,68.92,7783227
2023-04-19,69.08,69.66,68.98,69.44,10317300
2023-04-20,69.5,69.7,69.02,69.42,7368739
2023-04-21,69.88,70.12,69.2,69.62,7037804
2023-04-24,69.6,70.1,69.18,69.98,6789500
2023-04-25,69.7,70.28,69.7,69.9,10251755
2023-04-26,69.36,69.58,68.18,68.26,14756900
2023-04-27,68.46,69.14,68.4,69.08,12466700
2023-04-28,68.88,69.4,68.56,68.98,12123581
2023-05-01,68.82,69.78,68.76,69.1,10508100
2023-05-02,69.04,69.22,67.88,68.26,11465731
2023-05-03,68.64,69.06,67.98,68.06,11857200
2023-05-04,68.2,68.86,67.56,68.6,14631159
2023-05-05,68.36,69.2,68.36,69.04,11416754
2023-05-08,68.96,69.46,68.6,68.82,8286722
2023-05-09,68.66,68.92,68.24,68.74,10281219
2023-05-10,69.16,69.54,68.66,69.36,10708427
2023-05-11,69.4,69.42,68.34,68.66,14874100
2023-05-12,69.04,69.48,68.62,69.04,11874283
2023-05-15,69.3,69.4,67.88,68.16,13185137
2023-05-16,68.08,68.2,66.62,66.66,14004007
2023-05-17,66.86,66.88,66.14,66.42,17088319
2023-05-18,66.1,66.28,65.62,66.2,16167800
2023-05-19,66.52,66.9,66.06,66.12,12472500
2023-05-22,66.28,66.62,65.9,66.14,9494700
2023-05-23,65.88,66.56,65.72,65.9,12064016
2023-05-24,65.82,66.06,65.36,65.48,11563800
2023-05-25,65.34,65.38,64.14,64.6,16126100
2023-05-26,64.48,64.64,63.94,64.6,16593959
2023-05-30,64.7,65.04,64.24,64.34,15582900
2023-05-31,64.38,65.22,63.96,64.94,17133109
2023-06-01,65.06,65.14,64.06,64.46,18653200
2023-06-02,64.12,65.38,63.98,65.12,23045977
2023-06-05,65.26,66.14,65.12,65.44,13436044
2023-06-06,65.74,65.84,65.2,65.38,12861610
2023-06-07,65.44,66.66,65.02,66.48,19264800
2023-06-08,66.48,66.88,65.98,66.78,14659883
2023-06-09,66.8,66.84,66.34,66.4,13316694
2023-06-12,66.44,66.62,66,66.28,11483900
2023-06-13,65.88,66.48,65.76,66.26,11868697
2023-06-14,66.5,67.02,66.1,66.22,14023689
2023-06-15,66.48,67.1,66.34,66.94,13701200
2023-06-16,67.1,67.84,67.04,67.3,13685400
2023-06-20,66.56,66.7,65.9,65.98,12925654
2023-06-21,65.76,66.58,65.04,66.52,10722947
2023-06-22,66.76,66.9,65.82,66,10001082
2023-06-23,66.2,66.42,64.94,65.04,12719637
2023-06-26,65.14,65.88,64.88,65.68,10267600
2023-06-27,65.72,65.92,65.48,65.7,8510443
2023-06-28,65.68,65.68,64.56,64.72,14723826
2023-06-29,64.2,65.08,64.06,64.72,14653926
2023-06-30,64.82,65.52,64.78,65.44,13929300
2023-07-03,65.3,65.96,65.08,65.94,8164600
2023-07-05,65.7,67.18,65.62,66.68,19169321
2023-07-06,66.16,66.34,65.52,65.88,15423049
2023-07-07,65.44,65.86,65.22,65.4,12893800
2023-07-10,65.28,65.5,64.6,65.12,12410142
2023-07-11,65.24,65.94,65,65.92,11437204
2023-07-12,66.12,66.96,66,66.88,13327724
2023-07-13,66.88,67.14,66.64,67.12,9917721
2023-07-14,66.94,67.14,66.48,66.84,10142830
2023-07-17,66.64,66.78,66.04,66.08,10630851
2023-07-18,66.02,66.6,64.98,65.56,18132938
2023-07-19,65.62,66.64,65.62,66.24,13577000
2023-07-20,66.42,67.56,66.08,67.46,16664500
2023-07-21,67.72,68.74,67.6,68.46,18373000
2023-07-24,68.56,68.68,67.96,68.28,13242300
2023-07-25,68.2,68.62,67.98,68.4,8350835
2023-07-26,68.22,69.16,68.08,68.4,11579100
2023-07-27,68.14,68.42,67.06,67.2,16065100
2023-07-28,67.64,67.9,66.7,67.04,13216100
2023-07-31,67.32,67.58,66.76,67.06,12523742
2023-08-01,66.98,67.34,66.2,66.26,13459841
2023-08-02,65.98,66.56,65.88,66.26,15168281
2023-08-03,66.06,66.1,64.68,64.74,20634676
2023-08-04,64.92,65.34,63.7,64,18248921
2023-08-07,64.24,64.52,63.96,63.98,12565900
2023-08-08,63.98,64.3,63.38,64.28,15175100
2023-08-09,64.26,64.98,64.14,64.42,13193700
2023-08-10,64.68,65.06,64.04,64.22,13692323
2023-08-11,64.28,64.66,64.08,64.56,12168310
2023-08-14,64.54,64.56,63.78,64.06,10774840
2023-08-15,63.7,63.72,62.98,63.02,15189643
2023-08-16,63.3,63.58,63.06,63.3,12514200
2023-08-17,63.38,63.98,63.12,63.16,11876555
2023-08-18,63.16,63.64,63.1,63.5,12837800
2023-08-21,63.3,63.48,62.58,63.1,12081002
2023-08-22,63.06,63.46,62.82,63.28,13531106
2023-08-23,63.62,63.68,63.08,63.52,13386025
2023-08-24,63.42,64.28,63.08,63.16,12967138
2023-08-25,63.24,63.96,63.2,63.64,12490634
2023-08-28,63.74,64.1,63.5,63.62,8663244
2023-08-29,63.7,64.04,63.44,63.86,11873100
2023-08-30,63.66,64.06,63.32,63.58,11240630
2023-08-31,63.82,63.88,62.94,62.96,13771100
2023-09-01,63.3,63.5,62.14,62.64,14387795
2023-09-05,62.6,62.64,61.34,61.68,18825312
2023-09-06,61.78,61.9,61.42,61.82,19470100
2023-09-07,62.36,63.14,62.2,62.64,16874300
2023-09-08,62.74,63.3,62.54,63.18,16261121
2023-09-11,63.12,63.76,63.1,63.44,13511800
2023-09-12,63.44,63.7,63.02,63.52,11047481
2023-09-13,63.56,64.56,63.56,64.28,15060428
2023-09-14,64.68,65.26,64.6,65.22,13100500
2023-09-15,65.12,65.62,64.88,64.94,17401000
2023-09-18,64.46,64.58,63.92,64.38,9567500
2023-09-19,64.32,64.56,64,64.02,12444627
2023-09-20,64.28,64.76,63.9,64.08,9368093
2023-09-21,64.04,64.14,63.38,63.42,12814687
2023-09-22,63.14,63.7,62.88,63.3,12299789
2023-09-25,62.92,63.24,62.54,63.2,12364907
2023-09-26,62.94,63.02,61.14,61.32,23416700
2023-09-27,61.2,61.34,59.96,60.14,26021100
2023-09-28,60.36,60.48,58.74,58.84,38594900
2023-09-29,59.34,59.82,58.6,58.94,22868903
2023-10-02,58.6,58.6,55.52,56.2,55822719
2023-10-03,55.76,57.04,54.92,56.84,57618221
2023-10-04,57.14,57.24,55.9,56.78,29498635
2023-10-05,56.64,56.8,55.9,56.46,28145006
2023-10-06,55.76,57.4,54.78,57.26,34103700
2023-10-09,57.16,57.82,56.92,57.82,20243833
2023-10-10,57.82,58.64,57.82,58.62,30707219
2023-10-11,58.94,59.62,58.52,59.56,26673700
2023-10-12,59.26,59.62,58.12,58.64,27543308
2023-10-13,59.04,59.68,58.88,59.3,19787234
2023-10-16,59.42,60.14,58.96,59.92,19777401
2023-10-17,59.4,60.14,59.3,59.76,18480217
2023-10-18,59.7,60.04,58.86,59.24,23363500
2023-10-19,59.04,59.6,58.6,58.64,19681942
2023-10-20,58.5,59.08,58.02,58.04,20022408
2023-10-23,57.5,58.38,57.04,57.54,20520635
2023-10-24,58.42,59.26,58.24,59.02,23597213
2023-10-25,58.92,59.48,58.68,59.36,20654716
2023-10-26,59.52,60.4,59.48,59.86,23587321
2023-10-27,59.6,59.94,58.56,58.74,20251212
2023-10-30,58.98,59.58,58.54,59.18,14269819
2023-10-31,59.42,59.76,59,59.7,10682300
2023-11-01,59.78,60.74,59.2,60.38,23261500
2023-11-02,60.5,61.82,60.4,61.5,25550100
2023-11-03,62.58,62.66,61.84,61.86,22573676
2023-11-06,61.98,62.18,61.64,61.7,19120047
2023-11-07,61.74,61.82,61.16,61.26,18842300
2023-11-08,61,61,60.12,60.8,21647848
2023-11-09,60.92,61.1,59.98,60,16097825
2023-11-10,60.28,60.5,59.92,60.32,14015530
2023-11-13,60.2,60.34,59.5,59.6,15579810
2023-11-14,60.94,62.04,60.82,61.98,28659100
2023-11-15,61.82,62.7,61.66,61.8,24831400
2023-11-16,62.3,62.62,62.08,62.12,17325258
2023-11-17,62.46,62.54,61.94,62.3,11939603
2023-11-20,62,62.34,61.28,62.1,14158300
2023-11-21,62.06,62.36,61.66,62.24,10144252
2023-11-22,62.46,62.56,61.94,62.54,8959829
2023-11-24,62.52,62.7,62.28,62.7,4899300
2023-11-27,62.74,62.92,62.3,62.8,12416600
2023-11-28,62.8,63.44,62.56,63,14707600
2023-11-29,63.02,63.26,62.26,62.5,17903259
2023-11-30,62.68,62.84,62.24,62.76,15241800
2023-12-01,62.8,63.54,62.38,63.54,14671400
2023-12-04,63.24,63.82,62.96,63.28,15257906
2023-12-05,63.34,63.36,62.58,62.84,11268300
2023-12-06,63.12,63.7,63.02,63.68,13408900
2023-12-07,63.76,64,63.24,63.54,10938300
2023-12-08,63.44,63.7,62.94,63.42,12001458
2023-12-11,63.08,63.9,63.08,63.82,11224400
2023-12-12,63.92,63.94,63.08,63.56,10884127
2023-12-13,63.64,65.96,63.28,65.96,21726000
2023-12-14,66.36,66.7,64.98,65.1,32484100
2023-12-15,64.46,64.78,63.5,63.98,26564500
2023-12-18,63.56,63.9,63.1,63.24,16253500
2023-12-19,63.46,63.68,63.18,63.6,12688927
2023-12-20,63.52,63.7,62.3,62.3,18325928
2023-12-21,62.52,62.84,61.98,62.42,15876947
2023-12-22,62.64,63.24,62.5,62.62,13223821
2023-12-26,62.52,63.24,62.5,63,9537573
2023-12-27,62.88,63.08,62.64,62.96,9492262
2023-12-28,62.76,63.5,62.76,63.42,8673200
2023-12-29,63.28,63.46,62.92,63.34,11239092
2024-01-02,63.06,64.4,62.94,64.26,15379308
2024-01-03,64.24,64.6,63.8,64.48,16433200
2024-01-04,64.56,64.9,64.2,64.3,13311200
2024-01-05,64.2,64.84,63.92,64.54,13595200
2024-01-08,64.4,65.02,64.2,65,11717200
2024-01-09,64.66,64.76,64.34,64.48,14402873
2024-01-10,64.48,64.76,64.24,64.46,10927064
2024-01-11,64.26,64.26,62.76,62.96,22176819
2024-01-12,63.38,63.58,63.06,63.32,9768873
2024-01-16,63.02,63.18,62.48,62.64,15227000
2024-01-17,62.28,62.84,61.26,61.72,19589000
2024-01-18,61.42,61.48,60.72,61.06,19732019
2024-01-19,61.12,61.22,60.6,60.98,14128800
2024-01-22,60.96,61.42,60.4,60.68,20838328
2024-01-23,60.7,60.98,60.42,60.78,20550105
2024-01-24,61.2,61.3,59.86,59.96,25439100
2024-01-25,60.76,61.04,60.18,61.04,25258400
2024-01-26,61.2,61.44,61.02,61.22,18326801
2024-01-29,61.26,61.84,60.88,61.6,13027200
2024-01-30,61.46,61.96,61.06,61.58,18054500
2024-01-31,62.1,62.36,61.1,61.46,29821200
2024-02-01,61.2,62.62,60.92,62.62,25753774
2024-02-02,61.92,62.1,61.06,61.5,25919800
2024-02-05,60.9,60.92,60.18,60.22,19947520
2024-02-06,60.18,60.62,60,60.44,13778547
2024-02-07,60.68,60.8,60.16,60.48,11874300
2024-02-08,60.2,60.34,59.52,60.04,20877700
2024-02-09,59.88,60.34,59.76,60.28,14823936
2024-02-12,60.28,61.02,60.12,60.98,12609667
2024-02-13,60.64,60.94,59.14,59.96,22701100
2024-02-14,60.18,60.44,59.84,60.3,17435982
2024-02-15,60.48,61.34,60.48,61.3,17340434
2024-02-16,61,61.52,60.64,61.24,14957160
2024-02-20,61.12,61.9,61.06,61.2,11382134
2024-02-21,61.6,62.08,61.3,62,15785406
2024-02-22,61.52,61.78,61.06,61.52,15920800
2024-02-23,61.66,62.26,61.5,61.96,12286400
2024-02-26,61.66,61.7,60.62,60.74,12793500
2024-02-27,61.1,61.92,60.86,61.9,13743800
2024-02-28,61.82,62.18,61.68,62.08,11491833
2024-02-29,62.32,62.62,61.82,62.1,15337731
2024-03-01,61.92,61.92,60.96,61.72,21255500
2024-03-04,61.44,62.86,61.44,62.76,16510400
2024-03-05,62.96,63.98,62.32,62.58,24801531
2024-03-06,63.04,63.5,62.88,63.18,16326149
2024-03-07,63.7,63.86,63.48,63.6,10692100
2024-03-08,63.78,63.94,63.22,63.76,13755822
2024-03-11,63.66,64.2,63.42,64.06,10484108
2024-03-12,63.94,63.98,63.06,63.46,14744500
2024-03-13,63.96,64.46,63.74,63.88,12938900
2024-03-14,63.74,63.98,62.92,63.38,15934900
2024-03-15,63.18,63.8,63.12,63.46,17722545
2024-03-18,63.02,63.64,62.66,63.24,13421951
2024-03-19,63.38,63.86,63.2,63.8,9992733
2024-03-20,63.68,64.2,63.5,63.88,16310406
2024-03-21,64.04,64.48,63.74,63.78,20163900
2024-03-22,64.18,64.3,63.78,63.86,10529737
2024-03-25,64.04,64.2,63.76,64.16,11597100
2024-03-26,64.24,64.42,63.38,63.44,14915200
2024-03-27,63.9,65.2,63.84,65.2,17300245
2024-03-28,65.2,65.76,65.02,65.66,13746101
2024-04-01,65.66,65.74,64.84,65.26,11351446
2024-04-02,65.1,65.74,65.06,65.36,15106200
2024-04-03,65.34,65.52,64.86,65.1,13287100
2024-04-04,65.62,65.8,64.52,64.98,14678400
2024-04-05,64.56,65.34,64.24,65.16,16161200
2024-04-08,65.18,65.7,65.08,65.6,10071300
2024-04-09,65.74,66.08,65.54,65.96,12012581
2024-04-10,64.64,65.06,64.26,64.82,19140507
2024-04-11,65.2,65.28,64.26,64.7,12810785
2024-04-12,64.82,65,63.9,64.2,19922528
2024-04-15,64.64,64.92,63.36,63.62,14703906
2024-04-16,63.42,63.48,62.56,62.78,16453800
2024-04-17,63.18,64.24,63.06,64.08,14076400
2024-04-18,64.3,64.66,63.82,64.44,11144347
2024-04-19,64.62,65.56,64.54,65.44,18502300
2024-04-22,65.48,66.2,65.02,66.04,11729300
2024-04-23,66,66.76,65.84,66.34,11169016
2024-04-24,65.74,66.96,65.42,66.74,13063526
2024-04-25,66.58,67.18,66,66.92,15781200
2024-04-26,66.92,67.02,66.16,66.2,12273726
2024-04-29,66.66,67.22,66.6,67.1,14684147
2024-04-30,66.72,67.26,66.28,66.74,14862400
2024-05-01,66.74,68.12,66.48,67.52,21185900
2024-05-02,67.8,68.04,67.26,67.88,14304700
2024-05-03,68.4,68.62,67.8,68.42,14908512
2024-05-06,68.62,68.84,68.2,68.76,10610700
2024-05-07,69.06,69.6,68.9,69.54,14404104
2024-05-08,69.4,70.32,69.22,70.28,13854100
2024-05-09,70.22,71.4,70.06,71.34,24274600
2024-05-10,71.74,71.84,71.06,71.28,19564600
2024-05-13,71.52,71.86,71.14,71.28,10609600
2024-05-14,71.58,71.68,71.06,71.46,11783319
2024-05-15,72.2,72.74,72.08,72.54,14588300
2024-05-16,72.56,72.9,72.18,72.28,12661200
2024-05-17,72.2,72.52,71.94,72.34,10857824
2024-05-20,72.5,72.5,72.06,72.22,6915434
2024-05-21,72.18,72.9,72.16,72.88,8131700
2024-05-22,72.48,72.72,71.94,72.02,10564414
2024-05-23,71.9,71.9,70.76,70.8,14359300
2024-05-24,70.98,71.78,70.84,71.5,8183432
2024-05-28,71.56,71.86,71.28,71.44,8882667
2024-05-29,70.82,70.9,70.24,70.52,14059301
2024-05-30,70.74,71.52,70.62,71.46,9081054
2024-05-31,71.7,72.8,71.4,72.72,12388814
2024-06-03,72.6,72.66,71.64,71.9,18457900
2024-06-04,71.7,72.12,71.06,71.86,14709800
2024-06-05,71.78,71.84,71.32,71.46,8960200
2024-06-06,71.3,71.7,70.62,70.7,9092443
2024-06-07,70.1,70.66,69.92,69.94,8143408
2024-06-10,69.94,70.96,69.74,70.84,9795789
2024-06-11,70.24,70.52,69.82,70.42,11347403
2024-06-12,71.3,71.32,69.72,69.96,12456100
2024-06-13,70.06,70.38,69.38,70.12,11487021
2024-06-14,69.7,70.04,69.42,69.94,10140359
2024-06-17,69.56,69.74,69.1,69.18,10513200
2024-06-18,68.62,69.22,68.56,69.2,12286800
2024-06-20,69.42,69.94,69.2,69.8,13974042
2024-06-21,70.06,70.14,69.34,69.4,9495596
2024-06-24,68.82,69.98,68.78,69.74,8978400
2024-06-25,69.6,69.8,68.86,69.08,12549824
2024-06-26,68.82,68.94,68.38,68.8,6941000
2024-06-27,68.84,69,68.44,68.92,5449893
2024-06-28,68.92,69,67.82,68.14,11531676
2024-07-01,68.84,68.98,67.6,67.68,8378908
2024-07-02,67.84,68.14,67.72,68.02,8362100
2024-07-03,68.12,68.92,67.98,68.44,6620647
2024-07-05,68.54,68.84,68.24,68.56,6915300
2024-07-08,68.62,68.84,68.36,68.62,6817283
2024-07-09,68.62,69.4,68.56,68.82,10800704
2024-07-10,69.08,69.48,68.56,69.48,6900000
2024-07-11,69.82,70.94,69.8,70.74,14884058
2024-07-12,70.98,71.72,70.68,71.26,8262100
2024-07-15,70.46,70.68,69.42,69.54,14913845
2024-07-16,69.96,70.2,69.74,70.06,7504600
2024-07-17,70,71,69.82,70.12,13758025
2024-07-18,70.02,70.74,69.94,70.06,6771300
2024-07-19,70.18,70.34,69.7,70.14,6492727
2024-07-22,70.5,70.88,70.26,70.72,6482719
2024-07-23,70.58,70.72,70.24,70.28,6343339
2024-07-24,70.78,71.34,70.34,71.06,12642400
2024-07-25,71.4,71.78,70.18,70.48,13333000
2024-07-26,71.04,71.32,70.78,71.18,8353301
2024-07-29,71.44,71.72,70.86,71.48,7575600
2024-07-30,71.42,71.92,71.26,71.86,8348200
2024-07-31,72.88,72.96,72.1,72.8,10882700
2024-08-01,72.94,74.2,72.84,74.1,16283731
2024-08-02,75.04,75.56,73.2,74.22,24128600
2024-08-05,74.62,74.62,72.18,72.26,20549937
2024-08-06,72.54,73.7,72.48,72.88,14643231
2024-08-07,73.48,74.14,73,73.28,12379400
2024-08-08,73,73.8,72.8,73.36,11680200
2024-08-09,73.54,73.7,72.34,73.62,8354267
2024-08-12,73.64,73.78,73.2,73.74,7513563
2024-08-13,74.06,74.24,73.72,74.18,8537500
2024-08-14,74,74.56,73.56,74.12,8083000
2024-08-15,73.7,74.32,73.44,74.12,9403828
2024-08-16,74.2,74.7,73.88,74.44,6761400
2024-08-19,74.52,74.98,74.46,74.94,5752700
2024-08-20,74.94,75.18,74.7,74.78,7994998
2024-08-21,74.88,75.54,74.78,75.3,6725932
2024-08-22,75.38,75.54,74.9,75.2,7324000
2024-08-23,75.48,75.78,75.2,75.42,7525204
2024-08-26,75.68,76.22,75.66,75.92,6668200
